Id,Weekly_Sales
1_21_2012-11-09,8083.947700000002
1_21_2012-11-16,7924.7706
1_21_2012-11-23,9538.084200000005
1_21_2012-11-30,8749.825700000001
1_21_2012-12-07,9351.649099999995
1_21_2012-12-14,10324.323899999983
1_21_2012-12-21,10753.0166
1_21_2012-12-28,7706.0841
1_21_2013-01-04,7294.645499999998
1_21_2013-01-11,7229.762299999994
1_21_2013-01-18,7090.472699999996
1_21_2013-01-25,7434.667799999998
1_21_2013-02-01,7994.642699999994
1_21_2013-02-08,8396.172300000006
1_21_2013-02-15,8760.039399999989
1_21_2013-02-22,8250.694500000003
1_21_2013-03-01,8272.780400000003
1_21_2013-03-08,7690.4689999999955
1_21_2013-03-15,7691.660799999995
1_21_2013-03-22,7679.372600000005
1_21_2013-03-29,8292.383800000014
1_21_2013-04-05,9102.9862
1_21_2013-04-12,7428.945599999998
1_21_2013-04-19,6768.409000000003
1_21_2013-04-26,7289.903899999997
1_21_2013-05-03,7729.513500000006
1_21_2013-05-10,7303.056100000005
1_21_2013-05-17,7063.170199999997
1_21_2013-05-24,6934.942900000002
1_21_2013-05-31,7090.9665
1_21_2013-06-07,7314.609599999997
1_21_2013-06-14,7171.978999999996
1_21_2013-06-21,7163.592799999993
1_21_2013-06-28,6816.208999999997
1_21_2013-07-05,7211.497499999999
1_21_2013-07-12,6885.043900000008
1_21_2013-07-19,6597.579900000009
1_21_2013-07-26,6503.282300000009
1_22_2012-11-02,8119.191800000005
1_22_2012-11-09,7379.2313000000095
1_22_2012-11-16,7450.536700000005
1_22_2012-11-23,17719.08380000001
1_22_2012-11-30,8649.226099999998
1_22_2012-12-07,9836.385499999999
1_22_2012-12-14,10475.58249999999
1_22_2012-12-21,15573.056200000017
1_22_2012-12-28,10683.108700000006
1_22_2013-01-04,8587.208799999995
1_22_2013-01-11,8259.659699999997
1_22_2013-01-18,6534.9094000000005
1_22_2013-01-25,6047.014700000007
1_22_2013-02-01,10258.0155
1_22_2013-02-08,11669.722999999993
1_22_2013-02-15,10745.03669999998
1_22_2013-02-22,9282.052599999983
1_22_2013-03-01,10866.427200000007
1_22_2013-03-08,10313.658400000004
1_22_2013-03-15,8187.620599999995
1_22_2013-03-22,7159.767500000007
1_22_2013-03-29,7045.757100000009
1_22_2013-04-05,7122.174599999999
1_22_2013-04-12,6315.407700000003
1_22_2013-04-19,6786.673600000004
1_22_2013-04-26,6351.698500000003
1_22_2013-05-03,7371.8092999999935
1_22_2013-05-10,6753.5055999999995
1_22_2013-05-17,6559.468399999999
1_22_2013-05-24,6744.505800000002
1_22_2013-05-31,6485.397599999999
1_22_2013-06-07,6093.670500000002
1_22_2013-06-14,6299.895100000008
1_22_2013-06-21,6698.4252000000015
1_22_2013-06-28,6255.274199999989
1_22_2013-07-05,6293.749399999992
1_22_2013-07-12,6030.261799999998
1_22_2013-07-19,6872.481000000003
1_22_2013-07-26,6911.762399999998
1_23_2012-11-02,23382.18899999999
1_23_2012-11-09,21512.94019999999
1_23_2012-11-16,20392.391300000018
1_23_2012-11-23,31447.676800000045
1_23_2012-11-30,25420.52880000002
1_23_2012-12-07,30294.18250000003
1_23_2012-12-14,33410.55989999999
1_23_2012-12-21,60631.95900000004
1_23_2012-12-28,22904.585800000004
1_23_2013-01-04,16974.597999999994
1_23_2013-01-11,16466.15539999999
1_23_2013-01-18,14556.995199999981
1_23_2013-01-25,14190.297600000007
1_23_2013-02-01,19893.30659999998
1_23_2013-02-08,23790.88289999998
1_23_2013-02-15,23978.303099999997
1_23_2013-02-22,21026.9763
1_23_2013-03-01,21726.774100000002
1_23_2013-03-08,21299.02740000003
1_23_2013-03-15,21448.096200000033
1_23_2013-03-22,22457.00500000001
1_23_2013-03-29,23182.568999999996
1_23_2013-04-05,23543.54850000001
1_23_2013-04-12,21032.882499999992
1_23_2013-04-19,20491.34669999998
1_23_2013-04-26,18587.005199999985
1_23_2013-05-03,19745.040499999985
1_23_2013-05-10,21317.943500000005
1_23_2013-05-17,20204.08870000001
1_23_2013-05-24,21275.70890000002
1_23_2013-05-31,23293.251300000036
1_23_2013-06-07,23404.252300000004
1_23_2013-06-14,24629.135200000015
1_23_2013-06-21,25678.928699999997
1_23_2013-06-28,22504.0308
1_23_2013-07-05,22046.95759999998
1_23_2013-07-12,18564.802099999994
1_23_2013-07-19,18209.178299999992
1_23_2013-07-26,18396.182699999983
1_24_2012-11-02,6680.187299999994
1_24_2012-11-09,6251.476199999993
1_24_2012-11-16,5657.173800000002
1_24_2012-11-23,10802.330500000005
1_24_2012-11-30,7559.7880000000005
1_24_2012-12-07,10344.9404
1_24_2012-12-14,11431.674499999992
1_24_2012-12-21,14542.890299999994
1_24_2012-12-28,5692.513500000004
1_24_2013-01-04,4083.3312000000074
1_24_2013-01-11,3383.5808000000047
1_24_2013-01-18,3236.9261999999994
1_24_2013-01-25,3627.9911999999963
1_24_2013-02-01,6366.384900000001
1_24_2013-02-08,6870.768300000001
1_24_2013-02-15,6546.761200000004
1_24_2013-02-22,6059.6892000000025
1_24_2013-03-01,6079.745499999995
1_24_2013-03-08,5599.2273
1_24_2013-03-15,4911.747000000002
1_24_2013-03-22,5093.405100000006
1_24_2013-03-29,5427.2542
1_24_2013-04-05,6403.452199999992
1_24_2013-04-12,5375.698899999989
1_24_2013-04-19,5193.514799999993
1_24_2013-04-26,3963.1667999999963
1_24_2013-05-03,4911.778300000004
1_24_2013-05-10,4675.546699999996
1_24_2013-05-17,4499.888500000002
1_24_2013-05-24,4628.179199999998
1_24_2013-05-31,4348.006999999995
1_24_2013-06-07,3910.279399999996
1_24_2013-06-14,3773.807399999997
1_24_2013-06-21,3947.0061000000032
1_24_2013-06-28,4207.046900000004
1_24_2013-07-05,4492.912600000006
1_24_2013-07-12,4258.347600000004
1_24_2013-07-19,4808.895399999997
1_24_2013-07-26,5770.030299999997
1_25_2012-11-02,11265.875000000005
1_25_2012-11-09,10257.45759999999
1_25_2012-11-16,9064.522699999987
1_25_2012-11-23,10849.812899999984
1_25_2012-11-30,10621.857299999996
1_25_2012-12-07,10872.770899999998
1_25_2012-12-14,12234.628400000003
1_25_2012-12-21,14878.94309999999
1_25_2012-12-28,9899.48640000001
1_25_2013-01-04,6796.718000000001
1_25_2013-01-11,6741.980000000001
1_25_2013-01-18,6006.870400000006
1_25_2013-01-25,6353.736900000005
1_25_2013-02-01,9284.524699999993
1_25_2013-02-08,9279.197900000005
1_25_2013-02-15,10433.110199999985
1_25_2013-02-22,10335.380600000008
1_25_2013-03-01,11630.926800000005
1_25_2013-03-08,11132.910699999999
1_25_2013-03-15,11778.963100000003
1_25_2013-03-22,13152.884400000006
1_25_2013-03-29,12622.870800000006
1_25_2013-04-05,12993.083700000007
1_25_2013-04-12,11760.167800000001
1_25_2013-04-19,10306.250099999983
1_25_2013-04-26,10354.962399999988
1_25_2013-05-03,10393.429399999999
1_25_2013-05-10,10226.519000000008
1_25_2013-05-17,10000.562100000012
1_25_2013-05-24,10487.072499999995
1_25_2013-05-31,11159.837399999997
1_25_2013-06-07,10505.164800000011
1_25_2013-06-14,10356.650900000004
1_25_2013-06-21,10187.889999999987
1_25_2013-06-28,9795.297500000008
1_25_2013-07-05,10706.738900000002
1_25_2013-07-12,8566.009899999994
1_25_2013-07-19,8929.652799999989
1_25_2013-07-26,8733.445899999993
1_26_2012-11-02,8318.962200000007
1_26_2012-11-09,7794.463700000001
1_26_2012-11-16,6576.441700000009
1_26_2012-11-23,8910.100800000013
1_26_2012-11-30,7405.003699999993
1_26_2012-12-07,8404.30279999999
1_26_2012-12-14,9096.412699999984
1_26_2012-12-21,12473.084899999989
1_26_2012-12-28,5541.529599999997
1_26_2013-01-04,4230.995900000003
1_26_2013-01-11,4331.032700000004
1_26_2013-01-18,4593.947999999996
1_26_2013-01-25,4702.702299999993
1_26_2013-02-01,7466.838100000007
1_26_2013-02-08,8629.545999999997
1_26_2013-02-15,8043.819999999998
1_26_2013-02-22,7552.573599999994
1_26_2013-03-01,7989.9289
1_26_2013-03-08,7428.1662999999935
1_26_2013-03-15,7337.406599999992
1_26_2013-03-22,6755.218400000005
1_26_2013-03-29,7303.220800000006
1_26_2013-04-05,6872.441400000005
1_26_2013-04-12,6480.329100000007
1_26_2013-04-19,6610.360300000001
1_26_2013-04-26,6274.289000000006
1_26_2013-05-03,6198.832400000005
1_26_2013-05-10,5784.195100000003
1_26_2013-05-17,5712.137300000003
1_26_2013-05-24,5336.143599999995
1_26_2013-05-31,5390.857899999994
1_26_2013-06-07,5211.472200000004
1_26_2013-06-14,5495.803100000004
1_26_2013-06-21,5601.784400000005
1_26_2013-06-28,5615.617200000008
1_26_2013-07-05,5593.091500000004
1_26_2013-07-12,4828.840799999999
1_26_2013-07-19,4965.407199999992
1_26_2013-07-26,4608.518399999991
1_27_2012-11-02,1903.828500000001
1_27_2012-11-09,1870.420199999999
1_27_2012-11-16,1891.8037
1_27_2012-11-23,2045.1286000000025
1_27_2012-11-30,1911.4679000000026
1_27_2012-12-07,2571.671200000004
1_27_2012-12-14,3794.801899999999
1_27_2012-12-21,5226.119799999995
1_27_2012-12-28,2614.181999999996
1_27_2013-01-04,1537.2557000000008
1_27_2013-01-11,1550.1161
1_27_2013-01-18,1392.5765000000017
1_27_2013-01-25,1171.9144000000017
1_27_2013-02-01,1871.4769999999996
1_27_2013-02-08,2277.1693999999993
1_27_2013-02-15,2250.9175999999975
1_27_2013-02-22,1747.439399999999
1_27_2013-03-01,1543.472100000001
1_27_2013-03-08,1445.1467000000002
1_27_2013-03-15,1437.9800000000005
1_27_2013-03-22,1326.502400000002
1_27_2013-03-29,1378.356100000001
1_27_2013-04-05,1321.6985000000013
1_27_2013-04-12,1015.8475000000009
1_27_2013-04-19,979.9514999999992
1_27_2013-04-26,987.1140999999992
1_27_2013-05-03,993.3640000000005
1_27_2013-05-10,919.3652000000002
1_27_2013-05-17,887.3541999999997
1_27_2013-05-24,844.5088999999987
1_27_2013-05-31,854.5968999999988
1_27_2013-06-07,951.7185999999996
1_27_2013-06-14,1012.4012999999998
1_27_2013-06-21,1021.3243999999994
1_27_2013-06-28,1010.1454000000012
1_27_2013-07-05,1000.3479000000008
1_27_2013-07-12,1028.6707000000006
1_27_2013-07-19,1145.9863000000014
1_27_2013-07-26,1042.6951000000006
1_28_2012-11-02,839.5222999999992
1_28_2012-11-09,816.7818999999998
1_28_2012-11-16,725.4417999999998
1_28_2012-11-23,596.5141000000002
1_28_2012-11-30,709.5195999999991
1_28_2012-12-07,808.3689999999984
1_28_2012-12-14,876.6523000000004
1_28_2012-12-21,862.3104000000005
1_28_2012-12-28,648.2251
1_28_2013-01-04,594.8691000000005
1_28_2013-01-11,600.6830000000004
1_28_2013-01-18,663.1177000000005
1_28_2013-01-25,662.5627000000003
1_28_2013-02-01,674.0038999999996
1_28_2013-02-08,745.8045999999999
1_28_2013-02-15,776.9756999999994
1_28_2013-02-22,723.5110999999988
1_28_2013-03-01,652.7586000000001
1_28_2013-03-08,642.0979000000011
1_28_2013-03-15,535.8157
1_28_2013-03-22,489.5822000000004
1_28_2013-03-29,509.7138000000005
1_28_2013-04-05,581.9382000000004
1_28_2013-04-12,470.19629999999995
1_28_2013-04-19,499.2568000000002
1_28_2013-04-26,408.8357999999999
1_28_2013-05-03,508.12720000000024
1_28_2013-05-10,448.6067000000006
1_28_2013-05-17,446.2849000000004
1_28_2013-05-24,397.93019999999996
1_28_2013-05-31,410.86829999999986
1_28_2013-06-07,411.2641999999998
1_28_2013-06-14,407.4181999999995
1_28_2013-06-21,374.0036000000003
1_28_2013-06-28,426.4757000000001
1_28_2013-07-05,421.1672999999999
1_28_2013-07-12,355.19950000000046
1_28_2013-07-19,318.2347000000004
1_28_2013-07-26,277.9201999999999
1_29_2012-11-02,4054.448400000003
1_29_2012-11-09,4433.501500000001
1_29_2012-11-16,4480.118299999998
1_29_2012-11-23,5644.999200000004
1_29_2012-11-30,5515.758899999998
1_29_2012-12-07,7067.854600000012
1_29_2012-12-14,8085.573300000009
1_29_2012-12-21,11886.758300000005
1_29_2012-12-28,7308.383199999989
1_29_2013-01-04,4306.549099999998
1_29_2013-01-11,4179.758000000001
1_29_2013-01-18,3728.610000000001
1_29_2013-01-25,3612.0493000000015
1_29_2013-02-01,5076.1829
1_29_2013-02-08,7280.768999999996
1_29_2013-02-15,6580.080800000002
1_29_2013-02-22,5311.396900000008
1_29_2013-03-01,5091.3055000000095
1_29_2013-03-08,4757.809000000004
1_29_2013-03-15,4581.333400000004
1_29_2013-03-22,4032.366800000003
1_29_2013-03-29,4214.935199999998
1_29_2013-04-05,4091.2364
1_29_2013-04-12,3551.1419999999944
1_29_2013-04-19,3634.4048999999955
1_29_2013-04-26,3744.0359
1_29_2013-05-03,4938.007100000004
1_29_2013-05-10,4691.0921000000035
1_29_2013-05-17,3888.1152999999986
1_29_2013-05-24,3411.2789999999954
1_29_2013-05-31,3638.930899999999
1_29_2013-06-07,3849.8458999999966
1_29_2013-06-14,3626.3637000000003
1_29_2013-06-21,3381.413400000005
1_29_2013-06-28,3768.5482000000047
1_29_2013-07-05,3801.3546000000056
1_29_2013-07-12,3653.4368000000063
1_29_2013-07-19,3633.846900000004
1_29_2013-07-26,3405.1132000000034
1_30_2012-11-02,2662.6727000000014
1_30_2012-11-09,2575.9107000000017
1_30_2012-11-16,2322.4712000000018
1_30_2012-11-23,2807.8176000000008
1_30_2012-11-30,2444.8652999999995
1_30_2012-12-07,2582.8336999999988
1_30_2012-12-14,3104.1567999999997
1_30_2012-12-21,3983.7295000000013
1_30_2012-12-28,3281.286999999999
1_30_2013-01-04,2312.4576000000006
1_30_2013-01-11,2236.0102
1_30_2013-01-18,2542.6968000000033
1_30_2013-01-25,2590.9078000000036
1_30_2013-02-01,3317.4913999999994
1_30_2013-02-08,3934.5975999999937
1_30_2013-02-15,4159.773799999996
1_30_2013-02-22,4247.387199999998
1_30_2013-03-01,4292.1071999999995
1_30_2013-03-08,4102.367699999994
1_30_2013-03-15,3669.277399999994
1_30_2013-03-22,3508.936399999997
1_30_2013-03-29,3492.217199999999
1_30_2013-04-05,3583.408600000003
1_30_2013-04-12,3643.175399999997
1_30_2013-04-19,3601.527399999997
1_30_2013-04-26,3151.3662000000013
1_30_2013-05-03,3918.5983999999985
1_30_2013-05-10,3705.617999999998
1_30_2013-05-17,3176.802199999997
1_30_2013-05-24,3189.757999999996
1_30_2013-05-31,3691.121599999999
1_30_2013-06-07,3627.1494000000007
1_30_2013-06-14,3019.6153999999974
1_30_2013-06-21,2877.7301999999995
1_30_2013-06-28,2936.635999999999
1_30_2013-07-05,2971.3895
1_30_2013-07-12,2834.9316999999983
1_30_2013-07-19,2847.2848000000004
1_30_2013-07-26,2933.1251999999995
1_31_2012-11-02,1631.7948000000006
1_31_2012-11-09,1641.731599999999
1_31_2012-11-16,1552.8497999999993
1_31_2012-11-23,1705.725499999999
1_31_2012-11-30,1849.0397000000005
1_31_2012-12-07,3615.3530000000005
1_31_2012-12-14,3604.7889999999966
1_31_2012-12-21,5452.4493
1_31_2012-12-28,2253.1236000000004
1_31_2013-01-04,1947.8689
1_31_2013-01-11,1927.0572
1_31_2013-01-18,1740.4175999999993
1_31_2013-01-25,1619.1387000000018
1_31_2013-02-01,1867.3405000000023
1_31_2013-02-08,1960.0422000000021
1_31_2013-02-15,2005.7884000000015
1_31_2013-02-22,1983.9156999999984
1_31_2013-03-01,2345.0451000000003
1_31_2013-03-08,2111.514399999998
1_31_2013-03-15,1735.7543999999991
1_31_2013-03-22,1755.5358999999994
1_31_2013-03-29,1566.6807999999996
1_31_2013-04-05,1423.8332999999993
1_31_2013-04-12,1270.3262999999984
1_31_2013-04-19,1248.594399999999
1_31_2013-04-26,1111.4814000000003
1_31_2013-05-03,1161.7656000000013
1_31_2013-05-10,1406.7662000000014
1_31_2013-05-17,1410.4037000000012
1_31_2013-05-24,1062.7859
1_31_2013-05-31,1203.7046999999986
1_31_2013-06-07,1397.9395999999986
1_31_2013-06-14,1294.195000000001
1_31_2013-06-21,1364.6838000000023
1_31_2013-06-28,1219.6383
1_31_2013-07-05,1370.197700000001
1_31_2013-07-12,2642.5979999999986
1_31_2013-07-19,2673.1764999999987
1_31_2013-07-26,3380.67
1_32_2012-11-02,5827.125699999991
1_32_2012-11-09,6295.124899999998
1_32_2012-11-16,5431.135399999995
1_32_2012-11-23,8996.6429
1_32_2012-11-30,7829.9252999999935
1_32_2012-12-07,12345.846599999997
1_32_2012-12-14,16446.18550000001
1_32_2012-12-21,36616.42359999998
1_32_2012-12-28,14234.547599999982
1_32_2013-01-04,4930.515600000005
1_32_2013-01-11,5045.125699999998
1_32_2013-01-18,4807.025700000001
1_32_2013-01-25,5514.133400000001
1_32_2013-02-01,8644.10219999998
1_32_2013-02-08,12555.332399999996
1_32_2013-02-15,21169.4067
1_32_2013-02-22,8439.60990000001
1_32_2013-03-01,7993.9361000000035
1_32_2013-03-08,7562.790599999997
1_32_2013-03-15,7085.177199999997
1_32_2013-03-22,6780.881899999999
1_32_2013-03-29,7428.310800000011
1_32_2013-04-05,7772.73200000001
1_32_2013-04-12,6594.169100000002
1_32_2013-04-19,6406.420999999999
1_32_2013-04-26,6660.946600000005
1_32_2013-05-03,7990.934099999991
1_32_2013-05-10,13182.718599999997
1_32_2013-05-17,9985.542999999994
1_32_2013-05-24,8596.191199999992
1_32_2013-05-31,6715.502699999996
1_32_2013-06-07,7058.279999999999
1_32_2013-06-14,6921.461500000004
1_32_2013-06-21,7445.279200000004
1_32_2013-06-28,6143.410799999997
1_32_2013-07-05,7103.136099999991
1_32_2013-07-12,6249.562399999991
1_32_2013-07-19,6482.28679999999
1_32_2013-07-26,6228.588399999997
1_33_2012-11-02,6295.351999999993
1_33_2012-11-09,6131.390799999995
1_33_2012-11-16,5858.212799999996
1_33_2012-11-23,10248.675299999988
1_33_2012-11-30,7635.85440000001
1_33_2012-12-07,9907.637099999998
1_33_2012-12-14,10388.801500000001
1_33_2012-12-21,14290.655399999994
1_33_2012-12-28,5363.781600000003
1_33_2013-01-04,3961.760799999995
1_33_2013-01-11,4125.059099999998
1_33_2013-01-18,3743.7034999999964
1_33_2013-01-25,3340.8873999999964
1_33_2013-02-01,5519.400000000005
1_33_2013-02-08,6603.49470000001
1_33_2013-02-15,7142.555700000009
1_33_2013-02-22,5711.6153000000095
1_33_2013-03-01,5811.109000000006
1_33_2013-03-08,5464.338899999992
1_33_2013-03-15,5351.585199999992
1_33_2013-03-22,5214.8916999999965
1_33_2013-03-29,4861.324999999998
1_33_2013-04-05,4790.579200000002
1_33_2013-04-12,4737.911400000006
1_33_2013-04-19,4778.014700000008
1_33_2013-04-26,4109.400000000003
1_33_2013-05-03,4591.350599999998
1_33_2013-05-10,4810.493799999993
1_33_2013-05-17,4544.032099999999
1_33_2013-05-24,5304.035399999996
1_33_2013-05-31,4902.649700000003
1_33_2013-06-07,4933.597299999997
1_33_2013-06-14,4454.130900000001
1_33_2013-06-21,4155.517899999995
1_33_2013-06-28,4499.539700000001
1_33_2013-07-05,4951.002199999994
1_33_2013-07-12,4756.469999999996
1_33_2013-07-19,4988.045899999995
1_33_2013-07-26,6584.379899999994
1_34_2012-11-02,10710.208099999996
1_34_2012-11-09,10375.188399999995
1_34_2012-11-16,10122.806599999993
1_34_2012-11-23,13340.309500000005
1_34_2012-11-30,11460.017500000005
1_34_2012-12-07,13391.142099999995
1_34_2012-12-14,14413.954199999996
1_34_2012-12-21,16420.342399999998
1_34_2012-12-28,11669.650200000015
1_34_2013-01-04,8938.971599999999
1_34_2013-01-11,8488.955499999996
1_34_2013-01-18,8165.0001000000075
1_34_2013-01-25,8339.089000000004
1_34_2013-02-01,11354.387799999999
1_34_2013-02-08,13627.52459999999
1_34_2013-02-15,13333.600099999992
1_34_2013-02-22,13311.43369999998
1_34_2013-03-01,14616.682199999981
1_34_2013-03-08,13611.183400000004
1_34_2013-03-15,13736.04380000001
1_34_2013-03-22,12962.615899999993
1_34_2013-03-29,14331.9442
1_34_2013-04-05,16088.415400000009
1_34_2013-04-12,16319.645700000015
1_34_2013-04-19,14498.189200000004
1_34_2013-04-26,14651.707900000027
1_34_2013-05-03,15901.056500000037
1_34_2013-05-10,15279.042300000025
1_34_2013-05-17,15093.250100000021
1_34_2013-05-24,15037.991100000012
1_34_2013-05-31,15280.647600000008
1_34_2013-06-07,15524.706399999977
1_34_2013-06-14,13446.807799999988
1_34_2013-06-21,12366.499099999997
1_34_2013-06-28,12917.936699999998
1_34_2013-07-05,13771.666200000009
1_34_2013-07-12,11006.494899999998
1_34_2013-07-19,9632.766899999997
1_34_2013-07-26,9891.253400000007
1_35_2012-11-02,2393.5738999999976
1_35_2012-11-09,2210.0422999999987
1_35_2012-11-16,2267.1730999999986
1_35_2012-11-23,2573.266799999998
1_35_2012-11-30,2369.457399999998
1_35_2012-12-07,2441.8295999999987
1_35_2012-12-14,2971.638499999998
1_35_2012-12-21,3428.658299999997
1_35_2012-12-28,3429.0997999999963
1_35_2013-01-04,2017.0708000000031
1_35_2013-01-11,1984.4895000000004
1_35_2013-01-18,1877.6355000000012
1_35_2013-01-25,1608.8529000000003
